"Count","Result","Time","Title","FullPath","LengthInKB","HexSignature","FileExtn","PotentiallyMalicious","ExtNoMatch"
"1641","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 AY11-12 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 AY11-12 Answers.pdf","102","2550",".pdf","0","0"
"1642","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 AY11-12.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 AY11-12.pdf","152","2550",".pdf","0","0"
"1643","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 AY12-13 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 AY12-13 Answers.pdf","111","2550",".pdf","0","0"
"1644","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 AY12-13.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 AY12-13.pdf","156","2550",".pdf","0","0"
"1645","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 Finals AY15-16.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 Finals AY15-16.pdf","284","2550",".pdf","0","0"
"1646","Extension matches magic number","9/6/2018 9:29:19 AM","CS1231 Finals AY16-17 (No Answers, check google docs).pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Finals\CS1231 Finals AY16-17 (No Answers, check google docs).pdf","214","2550",".pdf","0","0"
"1647","Extension matches magic number","9/6/2018 9:29:19 AM","Week1 Proofs_Revised.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week1 Proofs_Revised.pdf","1195","2550",".pdf","0","0"
"1648","Extension matches magic number","9/6/2018 9:29:19 AM","Week10_Counting_and_Probability_2_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week10_Counting_and_Probability_2_full.pdf","2403","2550",".pdf","0","0"
"1649","Extension matches magic number","9/6/2018 9:29:19 AM","Week10_Counting_and_Probability_2_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week10_Counting_and_Probability_2_summary.pdf","850","2550",".pdf","0","0"
"1650","Extension matches magic number","9/6/2018 9:29:19 AM","Week11_Graphs_and_Trees_1_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week11_Graphs_and_Trees_1_full.pdf","3553","2550",".pdf","0","0"
"1651","Extension matches magic number","9/6/2018 9:29:19 AM","Week11_Graphs_and_Trees_1_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week11_Graphs_and_Trees_1_summary.pdf","1193","2550",".pdf","0","0"
"1652","Extension matches magic number","9/6/2018 9:29:19 AM","Week12_Graphs_and_Trees_2_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week12_Graphs_and_Trees_2_full.pdf","2151","2550",".pdf","0","0"
"1653","Extension matches magic number","9/6/2018 9:29:20 AM","Week12_Graphs_and_Trees_2_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week12_Graphs_and_Trees_2_summary.pdf","943","2550",".pdf","0","0"
"1654","Extension matches magic number","9/6/2018 9:29:20 AM","Week2 LogicOfCompoundStatements_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week2 LogicOfCompoundStatements_full.pdf","1425","2550",".pdf","0","0"
"1655","Extension matches magic number","9/6/2018 9:29:20 AM","Week2 LogicOfCompoundStatements_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week2 LogicOfCompoundStatements_summary.pdf","700","2550",".pdf","0","0"
"1656","Extension matches magic number","9/6/2018 9:29:20 AM","Week3 LogicOfQuantifiedStatements_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week3 LogicOfQuantifiedStatements_full.pdf","2059","2550",".pdf","0","0"
"1657","Extension matches magic number","9/6/2018 9:29:20 AM","Week3 LogicOfQuantifiedStatements_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week3 LogicOfQuantifiedStatements_summary.pdf","669","2550",".pdf","0","0"
"1658","Extension matches magic number","9/6/2018 9:29:20 AM","Week4_Induction.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week4_Induction.pdf","1493","2550",".pdf","0","0"
"1659","Extension matches magic number","9/6/2018 9:29:20 AM","Week4_NumberTheory1.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week4_NumberTheory1.pdf","1061","2550",".pdf","0","0"
"1660","Extension matches magic number","9/6/2018 9:29:20 AM","Week5_NumberTheory2.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week5_NumberTheory2.pdf","831","2550",".pdf","0","0"
"1661","Extension matches magic number","9/6/2018 9:29:20 AM","Week5_NumberTheory3.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week5_NumberTheory3.pdf","338","2550",".pdf","0","0"
"1662","Extension matches magic number","9/6/2018 9:29:20 AM","Week6_Sequences.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week6_Sequences.pdf","1877","2550",".pdf","0","0"
"1663","Extension matches magic number","9/6/2018 9:29:20 AM","Week6_Sets.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week6_Sets.pdf","657","2550",".pdf","0","0"
"1664","Extension matches magic number","9/6/2018 9:29:20 AM","Week7_Relations.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week7_Relations.pdf","1389","2550",".pdf","0","0"
"1665","Extension matches magic number","9/6/2018 9:29:20 AM","Week7_Relations2.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week7_Relations2.pdf","928","2550",".pdf","0","0"
"1666","Extension matches magic number","9/6/2018 9:29:20 AM","Week8_Functions.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week8_Functions.pdf","684","2550",".pdf","0","0"
"1667","Extension matches magic number","9/6/2018 9:29:20 AM","Week9_Counting_and_Probability_1_full.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week9_Counting_and_Probability_1_full.pdf","2553","2550",".pdf","0","0"
"1668","Extension matches magic number","9/6/2018 9:29:20 AM","Week9_Counting_and_Probability_1_summary.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Lectures\Week9_Counting_and_Probability_1_summary.pdf","669","2550",".pdf","0","0"
"1669","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 1 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 1 Answers.pdf","140","2550",".pdf","0","0"
"1670","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 1.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 1.pdf","105","2550",".pdf","0","0"
"1671","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 10 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 10 Answers.pdf","2229","2550",".pdf","0","0"
"1672","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 10.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 10.pdf","957","2550",".pdf","0","0"
"1673","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 11.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 11.pdf","337","2550",".pdf","0","0"
"1674","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 2 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 2 Answers.pdf","121","2550",".pdf","0","0"
"1675","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 2.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 2.pdf","101","2550",".pdf","0","0"
"1676","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 3  Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 3  Answers.pdf","281","2550",".pdf","0","0"
"1677","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 3.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 3.pdf","235","2550",".pdf","0","0"
"1678","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 4 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 4 Answers.pdf","200","2550",".pdf","0","0"
"1679","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 4.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 4.pdf","114","2550",".pdf","0","0"
"1680","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 5 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 5 Answers.pdf","183","2550",".pdf","0","0"
"1681","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 5.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 5.pdf","157","2550",".pdf","0","0"
"1682","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 6 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 6 Answers.pdf","425","2550",".pdf","0","0"
"1683","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 6.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 6.pdf","131","2550",".pdf","0","0"
"1684","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 7 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 7 Answers.pdf","646","2550",".pdf","0","0"
"1685","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 7.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 7.pdf","183","2550",".pdf","0","0"
"1686","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 8 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 8 Answers.pdf","151","2550",".pdf","0","0"
"1687","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 8.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 8.pdf","79","2550",".pdf","0","0"
"1688","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 9 Answers.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 9 Answers.pdf","339","2550",".pdf","0","0"
"1689","Extension matches magic number","9/6/2018 9:29:20 AM","CS1231 Tutorial 9.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Cheongpai's Notes\Tutorials\CS1231 Tutorial 9.pdf","327","2550",".pdf","0","0"
"1690","Extension matches magic number","9/1/2018 12:38:48 AM","ict1005 stats formu-2016.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Exam Formula Sheet\ict1005 stats formu-2016.pdf","2924","2550",".pdf","0","0"
"1691","Extension matches magic number","8/31/2018 1:59:43 AM","Indices.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Indices.pdf","267","2550",".pdf","0","0"
"1692","Extension not in DB","8/9/2018 5:15:06 PM","Math Quest.txt","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math Quest.txt","00","6874",".txt","0","0"
"1693","Extension matches magic number","8/30/2018 3:15:38 PM","Math+Quest+-+Formula+Sheet+-+Topic+01+Algebraic+Equations.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+01+Algebraic+Equations.pdf","101","2550",".pdf","0","0"
"1694","Extension matches magic number","8/30/2018 3:15:38 PM","Math+Quest+-+Formula+Sheet+-+Topic+02+Functions.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+02+Functions.pdf","222","2550",".pdf","0","0"
"1695","Extension matches magic number","8/30/2018 9:37:37 PM","Math+Quest+-+Formula+Sheet+-+Topic+03+Exponents.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+03+Exponents.pdf","92","2550",".pdf","0","0"
"1696","Extension matches magic number","8/30/2018 10:31:52 PM","Math+Quest+-+Formula+Sheet+-+Topic+04+Logarithmic+Functions.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+04+Logarithmic+Functions.pdf","100","2550",".pdf","0","0"
"1697","Extension matches magic number","8/31/2018 11:05:35 PM","Math+Quest+-+Formula+Sheet+-+Topic+08+Matrices.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+08+Matrices.pdf","112","2550",".pdf","0","0"
"1698","Extension matches magic number","8/31/2018 8:55:29 PM","Math+Quest+-+Formula+Sheet+-+Topic+09+Vectors.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+09+Vectors.pdf","126","2550",".pdf","0","0"
"1699","Extension matches magic number","8/31/2018 11:05:41 PM","Math+Quest+-+Formula+Sheet+-+Topic+12+Statistics+I.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+12+Statistics+I.pdf","153","2550",".pdf","0","0"
"1700","Extension matches magic number","8/31/2018 11:05:44 PM","Math+Quest+-+Formula+Sheet+-+Topic+13+Statistics+II.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Math Quest\Math+Quest+-+Formula+Sheet+-+Topic+13+Statistics+II.pdf","100","2550",".pdf","0","0"
"1701","Extension matches magic number","9/1/2018 12:38:51 AM","ict1005_miniproj.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Mini Project\ict1005_miniproj.pdf","59","2550",".pdf","0","0"
"1702","Extension matches magic number","9/1/2018 12:38:48 AM","Class Schedule 2016.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Module Introduction\Class Schedule 2016.pdf","133","2550",".pdf","0","0"
"1703","Extension matches magic number","9/1/2018 12:38:48 AM","ICT1005 Things to know about Team Based Learning 2016.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Module Introduction\ICT1005 Things to know about Team Based Learning 2016.pdf","93","2550",".pdf","0","0"
"1704","Extension matches magic number","9/1/2018 12:38:48 AM","Learning Catalytics 2016.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Module Introduction\Learning Catalytics 2016.pdf","408","2550",".pdf","0","0"
"1705","Extension not in DB","9/1/2018 12:38:48 AM","Link for Smartbook.txt","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Module Introduction\Link for Smartbook.txt","00","5669",".txt","0","0"
"1706","Extension matches magic number","9/1/2018 12:38:48 AM","Student Guide for McGraw-Hill Campus Account.pdf","C:\Users\Samuel\Desktop\Archive\Past Year Archive\ICT1005-Mathematics and Statistics for ICT\Module Introduction\Student Guide for McGraw-Hill Campus Account.pdf","881","2550",".pdf","0","0"
